CSS,159,i | 1 | 2 | 3,,2.26,0.00,"11,064,500","24,728","2,657",28.66,1.66,0.88,0.03,0.08,3.65,5.84,2.68,2.65,69.72,,678,731,-2.21,
CTW,160,i | 1 | 2 | 3,,8.35,-0.60,"178,700","1,479","3,323",11.12,0.74,0.21,0.45,0.75,6.88,6.85,6.1,5.36,26.81,,392,312,-0.33,
CWT,161,i | 1 | 2 | 3,,3.64,-1.62,"3,299,500","12,053","2,294",19.60,1.50,1.36,,0.19,5.79,7.77,6.12,,55.24,,520,526,0.85,
D,162,i | 1 | 2 | 3,,4.28,-0.47,"758,900","3,236","1,027",,2.15,1.35,0.01,0,0.59,-1.8,-1.35,0.26,33.99,,,,,
DCC,163,i | 1 | 2 | 3,,2.84,+0.71,"35,211,300","100,370","23,285",14.68,4.90,0.83,0.04,0.19,22.78,39.01,18.47,5.85,45.28,,157,171,2.28,
DCON,164,i | 1 | 2 | 3,,0.53,-1.85,"41,126,000","22,222","2,855",30.89,1.18,0.14,0.01,0.02,4.44,3.85,9.49,1.48,28.28,,755,703,-4.29,
DDD,165,i | 1 | 2 | 3,,21.5,-4.02,"838,900","18,314","6,835",40.38,1.45,0.09,0.50,0.53,4.9,3.58,12.04,3.83,25.52,,819,734,-0.2,
DELTA,166,i | 1 | 2 | 3,,380,-0.26,"2,285,000","869,777","474,005",66.74,12.60,0.52,3.30,5.69,14.07,20.11,11.05,0.87,22.35,,528,526,4.55,
DEMCO,167,i | 1 | 2 | 3,,3.38,-3.43,"8,443,600","28,904","2,469",44.72,0.53,0.60,,0.08,2.93,1.42,2.21,,66.83,,886,839,-2.21,
DHOUSE,168,i,,1.16,+7.41,"26,608,700","30,441",974,65.26,2.04,0.72,0.03,0.02,2.99,3.58,16.11,2.78,25.14,,878,885,,
DIMET,169,i | 1 | 2 | 3,C,0.22,+4.76,"38,992,000","8,320",355,,2.00,0.86,,0,-28.37,-58.53,-64.3,,59.90,,,,,
DOD,170,i | 1 | 2 | 3,,13.5,0.00,"5,249,000","70,255","5,535",39.19,4.56,0.42,,0.34,10.7,11.61,8.22,,39.13,,567,520,-9.02,
DOHOME,171,i | 1 | 3,,26.5,+1.92,"7,839,100","205,499","57,386",85.55,8.77,1.93,0.01,0.31,5.91,10.73,3.84,0.03,27.47,,670,756,534.69,
DRT,172,i | 1 | 2 | 3,,6.45,0.00,"1,494,300","9,726","6,114",9.89,2.84,0.76,0.22,0.65,20.09,26.57,12.71,6.51,36.89,,80,71,0.84,
DTAC,173,i | 1 | 2 | 3,,32,-1.54,"4,841,200","155,658","75,770",14.84,3.12,6.17,2.12,2.16,5.16,20.73,6.47,9.20,29.37,,222,477,-0.12,
DTC,174,i | 1 | 2 | 3,,8.2,0.00,"43,000",353,"6,970",,2.00,5.10,,0,-3.49,-24.68,-33.71,,26.72,,,,,
DTCI,175,i | 1 | 3,,31,0.00,0,0,310,20.87,0.82,0.26,0.40,1.49,4.54,4,8.66,1.33,27.49,,663,610,0.49,
DV8,176,i | 1 | 2 | 3,,0.52,+1.96,"4,887,300","2,593",744,639.04,1.53,0.23,,0,0.6,0.24,0.73,,42.61,,"1,019","1,032",192.37,
EA,177,i | 1 | 2 | 3,,59.75,0.00,"6,131,300","365,058","222,868",42.82,8.01,1.76,0.30,1.4,8.97,20.34,29.35,0.50,39.67,,473,569,2.8,
EASON,178,i | 1 | 2 | 3,,1.31,-1.50,"1,225,800","1,664",742,,0.79,0.27,,0,-16.02,-15.71,-31.41,,52.03,,,,,
EASTW,179,i | 1 | 2 | 3,,9.95,+1.02,"2,804,800","27,802","16,554",21.67,1.52,1.08,0.24,0.46,5.25,7.03,18.28,4.06,41.03,,573,580,-1.64,
ECF,180,i | 1 | 2 | 3,,1.83,-1.08,"6,060,700","11,076","1,756",42.66,1.43,1.87,0.01,0.04,5,3.09,2.25,0.68,49.71,,839,735,-6.56,
ECL,181,i | 1 | 2 | 3,,1.58,-1.25,"11,747,600","18,692","1,752",28.40,1.00,2.41,0.10,0.06,4.38,3.39,9.25,6.25,47.81,,754,687,0.45,
EE,182,i | 1 | 2 | 3,,0.75,-2.60,"29,285,100","22,068","2,085",417.96,1.44,0.11,,0,0.34,0.34,91.62,,31.38,,"1,014","1,041",-22.14,
EFORL,183,i | 1 | 2 | 3,C,0.06,+20.00,"199,333,400","10,224","2,019",,3.00,3.13,,0,-33.21,-56.52,-37.7,,51.38,,,,,
EGCO,184,i | 1 | 2 | 3,,175,-0.57,"1,249,800","218,626","92,131",10.55,0.90,1.09,3.50,16.59,6.62,8.45,23.18,3.69,50.01,,321,313,0.37,
EKH,185,i | 1 | 2 | 3,,6.35,+1.60,"12,492,200","79,756","3,810",52.43,4.54,0.17,0.11,0.12,7.74,8.28,9.94,1.76,55.62,,692,624,6.37,
EMC,186,i | 1 | 2 | 3,,0.26,0.00,"201,843,600","54,163","2,193",37.11,1.08,0.47,,0.01,2.4,2.9,4.14,,31.93,,817,827,0.14,
EP,187,i | 1 | 2 | 3,,6.15,-1.60,"2,586,100","15,923","5,735",5.05,1.46,0.89,0.25,1.22,19.07,31.38,130.99,4.00,38.01,,18,31,0.1,
EPG,188,i | 1 | 2 | 3,,11,+0.92,"20,616,900","224,835","30,800",29.04,2.93,0.38,0.09,0.38,8.08,10.2,11.61,2.02,25.90,,541,513,-7.3,
ERW,189,i | 1 | 2 | 3,,4.44,-1.33,"13,913,200","61,027","11,178",,2.94,4.53,,0,-6.56,-35.83,-75.73,,62.27,,,,,
ESSO,190,i | 1 | 2 | 3,,8.1,-1.22,"14,456,300","117,221","28,033",,1.95,3.28,,0,-15.05,-43.39,-6.24,,34.01,,,,,
ESTAR,191,i | 1 | 3,,0.56,-1.75,"6,248,200","3,556","2,812",14.92,0.58,0.48,0.01,0.04,3.67,4.01,7.15,1.75,39.65,,565,562,0.26,
ETC,192,i | 1 | 3,,3.1,-1.27,"9,408,500","29,430","6,944",35.71,2.72,0.57,,0.09,8.51,11.32,29.9,,29.46,,561,540,,
ETE,193,i | 1 | 2 | 3,,1.8,+5.88,"32,570,900","60,544","1,008",19.31,1.15,1.22,0.04,0.09,3.79,6.14,3.46,2.19,44.06,,573,623,-0.57,
EVER,194,i | 1 | 2 | 3,,0.41,+7.89,"203,285,900","81,963","1,593",11.52,0.61,2.60,,0.04,5.02,5.44,3.74,,68.80,,447,410,-0.82,
F D,195,i | 1 | 3,,25,0.00,0,0,441,18.15,0.41,0.38,,1.38,2.06,2.28,3.39,,27.09,,669,684,0.07,
FANCY,196,i | 1 | 3,,0.92,+1.10,"869,100",795,566,,0.60,0.07,,0,-4.25,-4.84,-17.59,,51.43,,,,,
FE,197,i | 1 | 2 | 3,,200,0.00,0,0,"1,574",23.11,1.13,0.25,7.50,8.65,4.9,5.1,11.43,3.75,21.79,,654,615,-3.56,
FLOYD,198,i | 1 | 2 | 3,,2.02,0.00,"10,080,600","20,860",727,73.71,1.79,0.15,,0.03,2.44,2.36,3.96,,27.13,,916,909,5.82,
FMT,199,i | 1 | 2 | 3,,27,0.00,"14,600",396,"1,296",27.53,0.82,0.96,1.63,0.98,2.3,2.96,0.98,6.02,25.54,,752,770,-4.02,
FN,200,i | 1 | 2 | 3,,1.48,-1.33,"2,062,900","3,065","1,480",,1.03,0.24,,0,-1.53,-1.9,-3.65,0.25,32.82,,,,,
FNS,201,i | 1 | 2 | 3,,5.2,0.00,"26,500,600","142,647","1,798",8.06,0.64,0.45,0.15,0.65,7.82,8.15,29.36,12.50,46.28,,295,212,-0.06,
FORTH,202,i | 1 | 3,,7.15,0.00,"175,100","1,240","6,864",15.24,5.18,4.33,0.20,0.47,10.77,31.35,9.12,4.48,33.29,,181,294,1.77,
FPI,203,i | 1 | 2 | 3,,1.99,0.00,"138,100",275,"3,011",156.36,1.84,0.80,0.04,0.01,1.84,1.17,1.01,2.01,20.30,,973,974,-13.09,
FPT,204,i | 1 | 2 | 3,,12.8,0.00,"50,200",638,"29,687",10.04,0.86,1.66,0.60,1.27,5,9.55,11.53,4.69,16.70,,284,385,0.96,
FSMART,205,i | 1 | 2 | 3,,8.55,+1.18,"4,176,400","35,855","6,840",13.87,5.59,2.01,0.30,0.62,15.59,37.43,14.84,7.10,35.02,,144,190,0.98,
FSS,206,i | 1 | 2 | 3,,3.1,-2.52,"3,007,100","9,469","1,802",21.87,0.74,1.45,0.06,0.14,2.72,3.45,4.71,1.89,36.15,,696,704,0.44,
FTE,207,i | 1 | 2 | 3,,1.97,+8.84,"38,106,000","76,026","1,182",19.53,1.61,0.43,0.04,0.1,7.79,8.27,6.62,3.31,35.18,,498,426,-0.98,
FVC,208,i | 1 | 2 | 3,,0.81,+9.46,"55,333,100","44,733",458,,1.50,1.38,,0,-0.68,-26.43,-17.23,,74.05,,,,,
GBX,209,i | 1 | 2 | 3,,1.52,+8.57,"153,590,600","230,895","1,655",38.31,1.15,1.04,0.03,0.04,2.69,3.04,0.07,2.14,58.69,,822,825,0.23,
GC,210,i | 1 | 2 | 3,,7.1,-1.39,"276,700","1,981","1,420",10.43,2.72,1.79,0.40,0.68,13.33,27.22,3.78,8.06,33.61,,93,143,0.85,
GCAP,211,i | 1 | 2 | 3,,2.54,-3.05,"3,472,600","8,982",762,195.35,1.48,3.62,0.05,0.01,5.85,0.73,1.18,1.91,74.74,,995,790,-18.58,
GEL,212,i | 1 | 2 | 3,,0.39,-4.88,"15,266,900","6,093","2,105",,0.56,0.65,,0,-1.73,-3.83,-9.59,,82.96,,,,,
GENCO,213,i | 1 | 3,,0.83,0.00,"5,395,400","4,460",932,,0.70,0.15,,0,-2.6,-3.53,-16.59,,71.81,,,,,
GFPT,214,i | 1 | 2 | 3,,11.4,-1.72,"9,867,200","112,353","14,294",10.57,0.98,0.39,0.20,1.08,8.42,9.63,9.06,1.72,57.84,,291,238,1.68,
GGC,215,i | 1 | 2 | 3,,10.9,+0.93,"1,144,700","12,343","11,158",19.92,1.12,0.32,0.35,0.55,4.92,5.7,3.07,3.24,27.69,,597,575,3.9,
GIFT,216,i | 1 | 2 | 3,,2.28,0.00,"139,700",316,754,64.42,1.25,0.07,0.05,0.04,2.17,1.67,2.77,2.19,40.54,,928,920,-4.76,
GJS,217,i | 1 | 2 | 3,,0.4,+11.11,"563,521,200","218,136","10,195",,0.80,0.17,,0,-2.33,-4.66,-5.27,,30.91,,,,,
GL,218,i | 1 | 2 | 3,SPCNP,0.65,0.00,0,0,992,,0.19,1.72,,0,-5.1,-19.93,362.93,,35.59,,,,,
GLAND,219,i | 1 | 2 | 3,,2.42,0.00,"1,500",4,"15,730",21.97,1.13,1.04,,0.11,3.89,5.35,46.56,,5.09,,634,658,2.3,
GLOBAL,220,i | 1 | 2 | 3,,22.7,0.00,"7,834,900","177,561","99,917",53.40,6.15,1.11,0.19,0.43,7.43,11.89,7.22,0.78,30.96,,604,637,2.67,
GLOCON,221,i | 1 | 2 | 3,,0.9,-1.10,"5,301,600","4,781","1,721",,1.73,0.49,,0,-3.08,-5.7,-3.69,,58.16,,,,,
GPI,222,i | 1 | 2 | 3,,1.71,-2.29,"201,800",347,"1,026",30.10,1.37,0.09,0.05,0.06,5.09,4.47,6.57,4.57,40.15,,727,661,-0.95,
GPSC,223,i | 1 | 2 | 3,,72.5,0.00,"7,444,800","539,339","204,430",27.23,1.99,1.41,1.00,2.66,5.31,7.37,11.96,2.07,24.74,,611,624,0.8,
GRAMMY,224,i | 1 | 2 | 3,,15,0.00,"239,500","3,593","12,299",,14.85,3.97,,0,-2.43,-17.56,-2.97,,20.57,,,,,
GRAND,225,i | 1 | 2 | 3,,0.52,-1.89,"10,810,500","5,626","1,880",,0.61,3.40,,0,-5.25,-29,-90.99,,36.35,,,,,
GREEN,226,i | 1 | 2 | 3,,1.29,0.00,"5,705,600","7,557","1,055",154.48,1.39,0.40,,0.01,2.23,0.91,8.97,,48.66,,979,951,-2.31,
GSC,227,i | 1 | 3,,1.87,+1.08,"1,022,400","1,903",468,,2.10,0.15,,0,-3.34,-3.55,-7.84,,36.00,,,,,
GSTEEL,228,i | 1 | 2 | 3,SPNC,0.09,0.00,0,0,617,,,1.50,,0,-1.27,-9.81,-5.67,,26.08,,,,,
GTB,229,i | 1 | 2 | 3,,0.95,+2.15,"4,193,300","4,034",912,27.00,1.25,0.45,0.02,0.04,4.08,4.59,3.01,2.15,24.75,,699,689,0.01,
GULF,230,i | 1 | 2 | 3,,33.75,-1.46,"21,857,900","737,817","395,994",92.48,6.18,2.71,0.38,0.36,5.22,8.36,18.41,1.11,26.71,,735,792,7.55,
GUNKUL,231,i | 1 | 2 | 3,,3.88,-1.02,"87,550,300","341,467","34,464",9.99,2.75,2.72,0.18,0.39,10.48,29.59,38.07,4.64,44.03,,76,192,0.22,
GYT,232,i | 1 | 3,,241,0.00,0,0,"1,783",,0.50,0.87,,0,-1.98,-4.83,-5.1,,25.59,,,,,
HANA,233,i | 1 | 2 | 3,,57.75,+0.87,"10,304,500","598,670","46,482",24.36,2.15,0.17,0.75,2.37,7.41,9.05,9.7,2.45,50.46,,534,495,40.6,
HARN,234,i | 1 | 2 | 3,,2.34,-0.85,"737,900","1,735","1,368",13.54,1.04,0.26,0.13,0.17,7.72,7.65,8.63,5.51,32.83,,417,325,0.36,
HFT,235,i | 1 | 2 | 3,,7.1,0.00,"7,955,100","56,647","4,675",11.33,1.44,0.19,0.30,0.63,13.24,13.31,15.43,4.23,47.18,,229,162,3.25,
HMPRO,236,i | 1 | 2 | 3,XD,13.8,-1.43,"14,229,600","195,643","181,487",35.21,8.41,1.60,0.20,0.39,12.3,24.14,8.35,2.14,45.87,,411,458,3.94,
HPT,237,i | 1 | 2 | 3,,0.98,+2.08,"3,048,900","2,930",542,,2.23,0.11,,0,-2.95,-3.39,-8.43,,22.98,,,,,
HTC,238,i | 1 | 2 | 3,,37.25,-1.97,"448,900","16,857","7,486",13.21,2.17,0.54,1.12,2.82,12.68,17.79,8.77,5.00,31.49,,215,209,0.26,
HTECH,239,i | 1 | 2 | 3,,3.82,+4.95,"21,873,300","84,204","1,146",17.68,1.04,0.42,0.05,0.22,6.25,5.96,7.95,2.39,74.93,,558,471,1.03,
HUMAN,240,i | 1 | 2 | 3,,10.5,0.00,"653,900","6,834","7,140",43.08,5.65,0.26,0.08,0.24,13.23,13.46,22.27,1.33,46.68,,554,490,2.1,
HYDRO,241,i | 1 | 2 | 3,C,0.25,+4.17,"1,063,700",265,384,,,136.84,,0,-14.68,,-44.14,,35.02,,,,,
ICC,242,i | 1 | 2 | 3,,32.25,-2.27,"2,100",67,"9,373",,0.35,0.19,0.25,0,0.3,-0.22,-0.71,0.76,27.39,,,,,
ICHI,243,i | 1 | 2 | 3,,13.5,-2.88,"29,805,200","401,517","17,550",34.04,2.80,0.18,0.50,0.4,7.74,8.25,10.09,3.60,46.59,,627,555,0.24,
ICN,244,i | 1 | 2 | 3,,4.04,+1.51,"4,735,400","18,845","1,818",16.28,3.18,1.53,0.08,0.25,10.62,19.84,7.71,4.52,55.91,,264,326,0.84,
IFEC,245,i | 1 | 2 | 3,SPNPNC,0.35,0.00,0,0,707,,0.21,2.90,0.12,0,-4.96,,-118.59,,88.18,,,,,
IFS,246,i | 1 | 3,,2.68,-0.74,"461,000","1,238","1,323",9.90,0.86,1.26,0.14,0.27,5.47,8.79,39.79,5.19,26.81,,301,356,1.49,
IHL,247,i | 1 | 2 | 3,,4.08,-0.49,"977,500","4,002","2,419",,1.58,1.37,,0,-0.11,-2.79,-3.31,,44.81,,,,,
IIG,248,i,,27,-4.42,"702,100","19,184","2,700",43.02,5.53,0.30,0.15,0.63,14.58,15.94,11.35,0.53,31.13,,523,470,1.37,
III,249,i | 1 | 2 | 3,,7.5,-1.96,"6,652,600","50,757","4,570",27.75,3.49,0.86,0.10,0.27,8.32,12.65,8.92,1.31,35.86,,476,495,1.61,
ILINK,250,i | 1 | 2 | 3,,4.94,+0.41,"994,300","4,890","2,686",13.32,0.92,2.25,0.14,0.37,4.95,7.01,5.18,2.85,48.25,,434,457,0.09,
ILM,251,i | 1 | 3,,13.5,-4.26,"2,934,900","40,339","6,818",16.18,1.34,1.55,0.27,0.83,6.19,8.39,5.14,2.98,25.07,,449,457,-1.66,
IMH,252,i | 1 | 3,,6.4,+19.63,"66,433,500","420,094","1,376",,3.17,0.13,,0,-3.09,-3.75,-6.85,,27.22,,,,,
IND,253,i,,2.08,-0.95,"5,907,000","12,328",728,40.94,2.02,1.01,,0.05,3.55,6.45,3.08,,46.14,,728,809,,
INET,254,i | 1 | 2 | 3,,3.68,-1.08,"1,771,500","6,572","1,840",17.95,0.92,2.66,,0.2,4.56,5.28,5.44,,50.51,,584,567,0.25,
INGRS,255,i | 1 | 2 | 3,,0.65,+3.17,"91,417,600","62,112",941,,0.71,2.04,,0,-4.08,-15.18,-11.68,,39.43,,,,,
INOX,256,i | 1 | 3,,1.04,-3.70,"52,932,400","56,074","8,108",,0.90,0.22,,0,-0.22,-0.19,-0.13,,15.31,,,,,
INSET,257,i | 1 | 3,,4.82,+6.64,"49,600,700","234,150","2,699",19.92,3.21,0.59,0.08,0.24,14.34,16.73,9.01,2.63,39.06,,347,306,1.56,
INSURE,258,i | 1 | 3,,32,-5.88,"1,000",32,320,,2.09,3.87,,0,-2.67,-13.48,-7.02,,24.92,,,,,
INTUCH,259,i | 1 | 2 | 3,,64,+0.39,"27,009,400","1,726,865","205,217",18.57,5.39,0.22,1.35,3.45,22.84,30.44,248.33,3.92,63.21,,242,239,-3.19,
IP,260,i | 1 | 3,,21.6,-0.92,"861,100","18,798","4,450",115.84,13.25,0.56,0.02,0.19,12.28,11.6,13.54,0.08,42.66,,664,580,4.88,
IRC,261,i | 1 | 2 | 3,,16.8,-1.18,"10,900",183,"3,360",11.51,0.86,0.31,0.57,1.46,6.98,7.62,9.03,3.35,23.63,,372,311,0.82,
IRCP,262,i | 1 | 2 | 3,,1.87,-1.58,"576,200","1,088",476,63.39,2.53,4.18,,0.03,5.95,3.76,2.63,,80.79,,869,735,0.26,
IRPC,263,i | 1 | 2 | 3,,3.8,-1.04,"208,840,400","795,878","77,651",,1.03,1.30,0.06,0,-3.29,-7.75,-3.5,1.56,52.44,,,,,
IT,264,i | 1 | 2 | 3,,4.14,+0.49,"925,300","3,790","1,517",,1.54,3.00,,0,-0.13,-4.08,-0.59,,40.50,,,,,
ITD,265,i | 1 | 2 | 3,,1.78,-1.66,"115,347,300","210,737","9,398",,0.72,7.10,,0,1.7,-8.44,-2.05,,77.06,,,,,
ITEL,266,i | 1 | 3,,3.76,-1.57,"3,801,300","14,288","3,760",20.46,1.99,2.74,,0.18,5.64,10.19,8.92,,36.59,,459,546,0.43,
IVL,267,i | 1 | 2 | 3,,43.75,-1.13,"18,457,500","807,786","245,637",101.75,1.94,2.51,0.18,0.43,2.21,1.88,0.83,1.58,35.11,,946,942,7.64,
J,268,i | 1 | 3,,3.22,-2.42,"4,322,800","14,004","2,992",53.00,1.91,1.42,0.03,0.06,3.72,4.22,10.78,0.91,22.56,,828,830,-0.63,
JAK,269,i,,1.76,-0.56,"5,881,800","10,597",563,39.75,,0.93,0.04,0.04,,,,2.26,26.99,,,,,
JAS,270,i | 1 | 2 | 3,,2.86,0.00,"24,622,200","70,500","24,575",,6.22,24.21,,0,1.4,-25.98,-16.21,8.68,44.61,,,,,
JCK,271,i | 1 | 2 | 3,,1.19,+5.31,"20,841,900","25,006","2,555",,1.31,3.26,,0,-0.76,-14.63,-69.81,,44.17,,,,,
JCKH,272,i | 1 | 2 | 3,C,0.47,0.00,"1,302,500",593,405,,9.40,24.38,,0,-13,-231.29,-20.25,,48.68,,,,,
JCT,273,i | 1 | 2 | 3,,80.25,0.00,0,0,"1,083",16.09,0.91,0.15,3.50,4.99,5.96,5.64,8.39,4.36,25.51,,547,467,-2.84,
JKN,274,i | 1 | 2 | 3,,11,+2.80,"12,126,300","130,967","6,682",21.38,2.56,1.19,0.21,0.51,11.51,12.95,18.57,1.93,35.14,,418,375,1.15,
JMART,275,i | 1 | 2 | 3,,40.5,-2.99,"6,073,200","248,641","41,474",51.99,9.98,5.12,0.24,0.78,9.2,22.4,11.05,1.53,53.92,,482,582,-0.74,
JMT,276,i | 1 | 2 | 3,,44,-2.22,"4,096,900","181,561","48,039",45.88,7.51,1.49,0.41,0.96,12.48,22.96,32.31,1.73,47.09,,468,506,0.64,
JR,277,i | 1 | 3,,8.1,-0.61,"2,566,400","20,813","6,156",69.82,4.22,0.55,0.06,0.12,7.12,9.97,6.86,0.74,42.93,,675,679,,
JSP,278,i | 1 | 2 | 3,,0.31,-3.13,"43,223,800","13,582","1,302",,0.32,0.77,,0,-9.24,-19.89,-72.93,,56.68,,,,,
JTS,279,i | 1 | 3,,16.7,-4.02,"738,200","12,632","11,798",267.12,11.68,0.39,,0.06,3.65,4.45,14.33,,38.63,,896,910,2.72,
JUBILE,280,i | 1 | 2 | 3,,27.25,-0.91,"195,100","5,326","4,749",17.80,3.93,0.72,0.44,1.53,19.28,23.51,15.62,2.25,45.00,,260,234,1.12,
JUTHA,281,i | 1 | 2 | 3,C,1.09,-4.39,"889,900",982,460,,5.19,17.01,,0,-6.84,-131.81,-65.24,,52.52,,,,,
JWD,282,i | 1 | 2 | 3,,9.45,0.00,"3,716,100","34,946","9,639",33.24,3.09,2.00,0.22,0.28,5.76,9.25,7.18,2.33,41.21,,589,644,-0.02,
K,283,i | 1 | 2 | 3,,1.74,+2.96,"12,914,100","22,363",626,,2.76,3.33,,0,-11.63,-44.89,-16.9,,45.71,,,,,
KAMART,284,i | 1 | 2 | 3,,4.22,+0.96,"7,366,800","31,027","3,714",27.95,3.70,0.51,0.04,0.15,11.37,13.19,10.13,3.35,72.61,,471,434,-8.66,
KASET,285,i | 1 | 2 | 3,,1.83,-1.61,"1,410,500","2,570",509,,1.69,1.09,,0,-3.07,-7.54,-3.86,,27.09,,,,,
KBANK,286,i | 1 | 3,,132,-3.65,"40,418,200","5,394,977","312,751",10.61,0.71,7.20,2.50,12.44,1.72,6.97,21.75,1.82,74.48,,380,553,-2.22,
KBS,287,i | 1 | 2 | 3,,3.28,+2.50,"245,800",803,"1,968",,0.69,2.60,,0,-4.41,-19.85,-13.46,,40.07,,,,,
KC,288,i | 1 | 2 | 3,SPNPNC,0.18,0.00,0,0,158,,0.24,3.23,,0,-7.86,-41.29,-66.19,,50.17,,,,,
KCAR,289,i | 1 | 2 | 3,,8.75,0.00,"102,700",897,"2,188",9.89,1.03,1.55,0.22,0.88,4.99,10.58,10.52,5.03,26.50,,249,380,1.82,
KCE,290,i | 1 | 2 | 3,,57.75,+0.43,"12,747,300","737,699","68,139",60.47,5.67,0.44,0.40,0.95,7.6,9.5,9.73,1.39,58.08,,679,647,-8.77,
KCM,291,i | 1 | 3,,1.26,-2.33,"55,153,300","72,102",857,168.25,1.88,0.36,,0.01,1.44,1.13,1.27,0.35,29.38,,979,995,-1.52,
KDH,292,i | 1 | 3,,85,0.00,0,0,"1,648",,3.53,0.25,,0,-0.5,-1.9,-1.29,,35.94,,,,,
KEX,293,i,,45.25,-2.69,"11,473,800","526,465","78,735",56.04,7.26,0.78,0.22,0.81,14.57,21.48,7.39,0.47,25.10,,502,506,,
KGI,294,i | 1 | 2 | 3,,4.46,0.00,"5,559,200","24,612","8,883",15.65,1.45,3.12,0.25,0.28,4.27,9.18,15.51,5.61,65.02,,420,550,2.52,
KIAT,295,i | 1 | 2 | 3,,0.71,0.00,"106,201,500","76,804","2,194",13.98,1.78,0.10,0.01,0.05,15.8,13.98,19.48,5.25,45.72,,276,192,0.04,
KISS,296,i,,15.1,-1.31,"5,054,000","75,730","9,060",53.94,,0.95,0.04,0.28,,,,0.26,25.00,,,,,
KK,297,i,,3.38,+10.46,"22,610,600","74,821",777,53.22,5.04,1.37,0.03,0.06,6.99,11.93,1.5,0.98,33.72,,600,658,,
KKC,298,i | 1 | 3,,0.82,0.00,"2,009,900","1,687","1,230",,1.24,5.79,,0,-6.6,-73.77,-11.4,,48.15,,,,,
KKP,299,i | 1 | 2 | 3,,60.75,-1.22,"5,794,900","352,308","51,440",10.04,1.11,6.81,2.25,6.05,3.37,11.33,24.67,3.66,86.89,,246,473,0.83,
KOOL,300,i | 1 | 2 | 3,,1.24,-3.88,"10,252,900","12,781",595,,3.10,1.75,,0,1.57,-1.81,-0.48,,47.87,,,,,
KSL,301,i | 1 | 2 | 3,,3.52,-2.22,"20,570,700","72,752","15,524","1,120.15",0.81,1.27,,0,0.89,0.07,17.12,,27.81,,"1,027","1,031",-98.1,
KTB,302,i | 1 | 2 | 3,XD,11.3,-0.88,"42,947,300","482,741","157,929",9.45,0.46,8.66,0.28,1.2,1.53,4.91,15.9,2.41,44.93,,424,535,-1.56,
KTC,303,i | 1 | 2 | 3,,75.25,-4.75,"7,945,700","608,533","194,020",36.38,8.51,2.88,0.88,2.07,9.42,25.09,30.64,1.11,40.45,,419,528,1.62,
KTIS,304,i | 1 | 2 | 3,,3.98,+1.02,"565,000","2,248","15,363",16.14,1.92,0.90,,0.25,7.56,12.16,-19.06,,20.73,,352,389,-0.24,
KUMWEL,305,i | 1 | 3,,2.16,-0.92,"3,558,000","7,630",929,19.90,1.86,0.23,0.09,0.11,10.68,9.49,10.57,4.13,33.09,,471,372,0.58,
KUN,306,i | 1 | 3,,2.9,-0.68,"1,623,900","4,685","1,810",21.37,3.54,1.02,0.03,0.14,10.68,17.46,10.53,2.05,40.96,,361,394,0.42,
KWC,307,i | 1 | 3,,281,0.00,0,0,"1,686",20.28,2.44,0.20,9.50,13.86,13.37,12.3,21.17,3.37,64.56,,406,324,2.18,
KWG,308,i | 1 | 2 | 3,,1.9,-1.55,"1,596,800","3,089","2,502",,1.13,2.78,,0,-3.51,-14.25,-150.04,,14.13,,,,,
KWM,309,i | 1 | 3,,4.66,0.00,"1,647,200","7,667","1,957",45.18,5.36,0.31,0.07,0.1,11.13,12.22,12.2,1.55,26.40,,575,530,1.88,
KYE,310,i | 1 | 3,,406,0.00,"2,500","1,015","8,039",7.07,1.29,0.23,15.70,57.43,17.61,19.5,12.59,3.87,29.50,,86,47,0.1,
L E,311,i | 1 | 2 | 3,,2.12,0.00,"93,200",196,"1,043",28.09,0.89,1.38,0.08,0.08,3.1,3.12,1.53,3.54,36.08,,755,744,26.75,
LALIN,312,i | 1 | 2 | 3,,9.95,+0.51,"557,200","5,537","9,204",6.90,1.23,0.67,0.36,1.44,14.07,19,22.52,6.16,29.85,,88,77,0.22,
LANNA,313,i | 1 | 2 | 3,,8.8,-0.56,"159,300","1,400","4,620",15.79,1.05,0.73,0.30,0.56,6.81,6.67,4.29,5.08,24.40,,504,422,1.01,
LDC,314,i | 1 | 2 | 3,,1.33,-1.48,"122,200",165,798,,3.41,1.20,,0,-1.07,-7.2,-4.12,,37.97,,,,,
LEE,315,i | 1 | 2 | 3,,2.7,0.00,"1,190,600","3,215","2,490",13.31,0.92,0.15,0.18,0.2,7.59,7.02,6.57,6.67,48.57,,432,323,0.68,
LEO,316,i,,6.6,-0.75,"7,634,500","50,748","2,112",37.13,3.44,0.58,0.07,0.18,10,14.03,5.12,1.05,40.99,,516,526,,
LH,317,i | 1 | 2 | 3,,8.35,-0.60,"37,396,200","313,837","99,780",13.97,2.00,1.44,0.30,0.6,7.83,13.96,23,5.95,69.40,,276,327,-25.97,
LHFG,318,i | 1 | 2 | 3,,1.17,-0.85,"6,547,700","7,640","24,785",11.97,0.63,5.45,0.04,0.1,2.28,5.16,26.55,3.41,16.84,,466,548,1.28,
LHK,319,i | 1 | 2 | 3,,3.3,-1.20,"338,200","1,120","1,264",15.72,0.91,0.36,0.12,0.21,6.46,5.81,4.36,6.59,32.35,,535,434,4.55,
